client_id,client_type,first_name,last_name,gender,country,region,acquisition_purpose,satisfaction_score,loan_applied,referral_channel,is_investor,engagement_score,sale_price,price_per_sqft,floor_area_sqft,properties_bought,cluster,segment,investment_profile,investment_score
C1689,Individual,Virginia,King,F,Usa,Oregon,Investment,1,Yes,Client,1,1,896100.8,310.7623308696199,973.09,3,0,Budget Buyers,Low Potential,0.1944220640301899
C1690,Individual,Terry,Martin,M,Denmark,North Denmark,Home,2,Yes,Agency,0,2,1662639.06,316.11518008644987,1754.9366666666667,3,1,Premium Investors,High Potential Investor,0.41837924820860745
C1691,Individual,Robert,Reed,M,Usa,Arizona,Home,5,No,Website,0,5,1212731.6,304.6012430367134,984.9525,4,3,High-Value Clients,Moderate Investor,0.2869280113430394
C1692,Individual,Joseph,Patterson,M,Canada,Ontario,Home,5,Yes,Agency,0,5,1165619.9100000001,292.5648538941497,984.9525,4,3,High-Value Clients,Low Potential,0.2731589635546786
C1693,Individual,Donald,Turner,M,Belgium,Flanders,Home,1,No,Website,0,1,1557035.08,290.03931532577434,1342.1525000000001,4,1,Premium Investors,High Potential Investor,0.3875155608478273
C1694,Individual,Gloria,Foster,F,Usa,Virginia,Home,5,No,Agency,0,5,1457395.73,302.1616200824728,1202.695,4,1,Premium Investors,High Potential Investor,0.3584092114931327
C1695,Individual,Tiffany,Peterson,F,Belgium,Flanders,Home,5,No,Website,0,5,975866.19,294.023074241983,1111.2966666666666,3,3,High-Value Clients,Low Potential,0.21772005370873249
C1696,Individual,Emily,Jones,F,Usa,Florida,Home,1,No,Website,0,1,1316025.35,305.0634382600898,1092.085,4,3,High-Value Clients,Moderate Investor,0.3171069486314775
C1697,Individual,Maria,Brown,F,Belgium,Brussels,Home,2,No,Client,0,2,802813.26,287.30900099510274,700.7825,4,3,High-Value Clients,Low Potential,0.16715772628816794
C1698,Individual,Zachary,Stone,M,Uk,Northern Ireland,Home,4,Yes,Website,0,4,764529.97,302.7039435252766,901.6266666666667,3,3,High-Value Clients,Low Potential,0.15597851392131806
C1699,Individual,Peter,Phillips,M,Australia,Western Australia,Home,3,Yes,Agency,0,3,1161971.24,313.0342206759192,946.6524999999999,4,3,High-Value Clients,Low Potential,0.27210092594084057
C1700,Individual,Nicholas,Young,M,Usa,Nevada,Home,3,No,Website,0,3,1293648.37,303.08159632381387,1050.5725,4,3,High-Value Clients,Moderate Investor,0.31056841950265723
C1701,Individual,Karen,Montgomery,F,Usa,Arizona,Home,1,No,Website,0,1,916043.72,311.0266003046787,979.0866666666667,3,3,High-Value Clients,Low Potential,0.20024868098908122
C1702,Individual,Frank,Alexander,M,Usa,Washington,Investment,5,Yes,Website,1,5,1259181.49,285.1389583831844,1477.03,3,0,Budget Buyers,Moderate Investor,0.3004913369500834
C1703,Individual,Gerald,Cox,M,Usa,Texas,Investment,4,No,Agency,1,4,868665.77,295.0443316591397,980.8699999999999,3,0,Budget Buyers,Low Potential,0.18640040176639305
C1704,Individual,Susan,Flores,F,Denmark,Capital Region,Home,4,No,Agency,0,4,1131490.6400000001,306.1192528290906,1251.25,3,1,Premium Investors,Low Potential,0.26319269099030423
C1705,Individual,Kenneth,Howard,M,Usa,Virginia,Investment,3,Yes,Website,1,3,1031987.6799999999,330.6228903297424,1049.3066666666666,3,0,Budget Buyers,Low Potential,0.23413111050690288
C1706,Individual,Matthew,Jordan,M,Usa,California,Home,3,Yes,Website,0,3,1417221.48,312.54350431448387,1128.9675,4,1,Premium Investors,Moderate Investor,0.34667576984545423
C1707,Individual,Adam,Allen,M,Usa,Georgia,Home,1,Yes,Website,0,1,770609.62,285.6765073879488,899.7566666666667,3,3,High-Value Clients,Low Potential,0.1577481381786746
C1708,Individual,Andrea,Wilson,F,Germany,Hesse,Home,1,Yes,Agency,0,1,854426.52,317.17739036916583,897.3100000000001,3,3,High-Value Clients,Low Potential,0.1822487243319394
C1709,Individual,Danielle,Cox,F,Usa,Arizona,Investment,3,No,Agency,1,3,1336416.1600000001,296.7134929184651,1513.17,3,0,Budget Buyers,Moderate Investor,0.3230610674174502
C1710,Individual,Joe,Flores,M,Canada,Alberta,Investment,2,Yes,Website,1,2,1027918.12,299.5343200974216,1156.0800000000002,3,0,Budget Buyers,Low Potential,0.2329300192902326
C1711,Individual,Debra,Hayes,F,Usa,California,Investment,3,Yes,Website,1,3,1015613.11,301.6297150025923,836.9425,4,0,Budget Buyers,Low Potential,0.22933594438033256
C1712,Individual,Ryan,Turner,M,France,Occitanie,Home,5,No,Website,0,5,1280242.15,284.99082648560284,1102.08,4,3,High-Value Clients,Moderate Investor,0.30664455187779344
C1713,Individual,Julia,Cook,F,Usa,Oregon,Home,1,No,Website,0,1,1401670.4500000002,299.5828557316812,1186.5225,4,1,Premium Investors,Moderate Investor,0.34212726353010453
C1714,Individual,Nathan,Brooks,M,Usa,Colorado,Home,3,No,Website,0,3,1054289.58,317.55619033461386,823.6625,4,3,High-Value Clients,Low Potential,0.2406419391223869
C1715,Individual,Hannah,Watson,F,Usa,Florida,Home,3,Yes,Agency,0,3,987214.1799999999,278.10999869222815,900.39,4,3,High-Value Clients,Low Potential,0.22102952827753702
C1716,Individual,Michelle,Montgomery,F,Usa,California,Home,1,No,Website,0,1,1027286.48,305.4102943450733,1129.1766666666665,3,3,High-Value Clients,Low Potential,0.2327476681766259
C1717,Individual,Martha,Thomas,F,Usa,California,Home,4,Yes,Website,0,4,915606.0700000001,314.2243881035072,980.8699999999999,3,3,High-Value Clients,Low Potential,0.2001220609426268
C1718,Individual,Janet,Peterson,F,Usa,California,Home,1,No,Website,0,1,1362121.47,292.8885679581756,1150.74,4,1,Premium Investors,Moderate Investor,0.3305698514551045
C1719,Company,Halcyon,Co,M,Usa,Florida,Home,2,No,Agency,0,2,1178759.88,306.424004419429,1263.8633333333335,3,1,Premium Investors,Low Potential,0.27700319919178207
C1720,Individual,Danielle,Kim,F,Usa,California,Home,5,Yes,Website,0,5,736791.41,278.4062462595058,872.8533333333334,3,3,High-Value Clients,Low Potential,0.1478648287517999
C1721,Individual,Carl,Weaver,M,Usa,Nevada,Home,2,No,Agency,0,2,1282729.71,312.34045324566085,1034.0675,4,3,High-Value Clients,Moderate Investor,0.3073819824872914
C1722,Individual,Jacqueline,Morris,F,Usa,Nevada,Home,3,No,Website,0,3,1676365.72,316.41776276322054,1307.3,4,1,Premium Investors,High Potential Investor,0.42239000233885116
C1723,Individual,Carol,Allen,F,Canada,Quebec,Home,2,Yes,Agency,0,2,1084602.42,302.19176801519757,900.39,4,3,High-Value Clients,Low Potential,0.24949228680260005
C1724,Individual,Justin,Cook,M,Usa,Virginia,Home,4,No,Website,0,4,1646338.3599999999,303.2320621348912,1358.9675,4,1,Premium Investors,High Potential Investor,0.41361193998061696
C1725,Individual,Sharon,Patterson,F,Usa,Nevada,Home,3,Yes,Website,0,3,1352500.23,287.4406613645518,1167.3975,4,1,Premium Investors,Moderate Investor,0.32775674532783816
C1726,Individual,Diane,Scott,F,Uk,Northern Ireland,Home,3,No,Website,0,3,471601.13,295.93275988083735,828.02,2,3,High-Value Clients,Low Potential,0.0703923005146357
C1727,Individual,Katherine,Morales,F,Usa,New York,Home,3,No,Website,0,3,1563834.42,320.6079556484317,1210.7375,4,1,Premium Investors,High Potential Investor,0.38951399408004217
C1728,Individual,Kimberly,Garcia,F,Usa,Oregon,Home,3,Yes,Client,0,3,1436312.58,295.6569757995166,1225.2649999999999,4,1,Premium Investors,High Potential Investor,0.35224693157016096
C1729,Individual,Robert,Richardson,M,Canada,British Columbia,Home,3,Yes,Website,0,3,956356.54,294.2767649787167,1090.7733333333333,3,3,High-Value Clients,Low Potential,0.2120201272071272
C1730,Individual,Jeffrey,Young,M,Mexico,Puebla,Investment,5,Yes,Agency,1,5,796432.48,304.429764768141,922.6899999999999,3,0,Budget Buyers,Low Potential,0.16530006153074495
C1731,Individual,Nathan,Garcia,M,Usa,California,Home,4,Yes,Website,0,4,1172220.1099999999,302.3180812885299,966.56,4,3,High-Value Clients,Low Potential,0.27509110646979884
C1732,Individual,Megan,Wilson,F,Canada,Alberta,Investment,2,No,Agency,1,2,1551003.8399999999,310.37843214645176,1654.4733333333334,3,0,Budget Buyers,High Potential Investor,0.3857612729549206
C1733,Individual,Helen,Jones,F,Usa,California,Home,3,Yes,Agency,0,3,1179975.09,294.50705713935673,1009.9325,4,3,High-Value Clients,Low Potential,0.27735379280024386
C1734,Individual,Zachary,Roberts,M,Usa,California,Home,5,No,Website,0,5,1078504.94,287.62689520148655,1254.5033333333333,3,1,Premium Investors,Low Potential,0.24770495161330103
C1735,Individual,Amber,Miller,F,Usa,Utah,Investment,3,No,Website,1,3,1139995.98,302.8156642584218,1258.3999999999999,3,0,Budget Buyers,Low Potential,0.2656764590764844
C1736,Individual,Ann,Cook,F,Usa,California,Investment,4,Yes,Website,1,4,1482243.88,328.14439261830523,1122.0925,4,0,Budget Buyers,High Potential Investor,0.36567917555184704
C1737,Individual,Jennifer,Jackson,F,Usa,California,Investment,3,No,Website,1,3,1060946.57,314.2633334681182,1090.7733333333333,3,0,Budget Buyers,Low Potential,0.24258549453075828
C1738,Individual,Sharon,Hall,F,Usa,California,Home,5,No,Website,0,5,861195.69,282.88587837123106,1016.7633333333333,3,3,High-Value Clients,Low Potential,0.1842130765267142
C1739,Individual,Steven,Smith,M,Russia,Novosibirsk,Investment,3,Yes,Website,1,3,998344.48,288.33520145178574,872.2,4,0,Budget Buyers,Low Potential,0.22428548642118062
C1740,Individual,Ashley,Alexander,F,Usa,California,Home,5,Yes,Website,0,5,1439013.3399999999,307.0593540082527,1164.015,4,1,Premium Investors,High Potential Investor,0.3530404393400532
C1741,Individual,Alexander,Wright,M,Usa,Virginia,Home,5,No,Website,0,5,1310713.04,286.45206726248955,1140.38,4,1,Premium Investors,Moderate Investor,0.3155476306224155
C1742,Company,Crestwood,Co,F,Usa,California,Home,5,No,Agency,0,5,1177856.21,274.7544256022332,1431.79,3,1,Premium Investors,Low Potential,0.27672684201693926
C1743,Individual,Linda,Bell,F,Belgium,Flanders,Home,1,No,Client,0,1,839069.28,319.0075732434343,881.7833333333333,3,3,High-Value Clients,Low Potential,0.17776259836307307
C1744,Individual,Brian,Green,M,Russia,Krasnodar Krai,Investment,1,No,Website,1,1,1320002.42,301.5117315139141,1092.085,4,0,Budget Buyers,Moderate Investor,0.31826762074227277
C1745,Individual,Ann,Sanders,F,Usa,California,Home,1,No,Website,0,1,1261495.5,280.7719039409577,1487.6599999999999,3,1,Premium Investors,Moderate Investor,0.3011656097247542
C1746,Individual,Jennifer,Cox,F,Belgium,Flanders,Home,3,No,Website,0,3,793835.85,302.9506099231338,874.19,3,3,High-Value Clients,Low Potential,0.1645407450693373
C1747,Individual,Bryan,Flores,M,Usa,Colorado,Home,5,No,Client,0,5,1016661.44,317.6114204798318,1059.1499999999999,3,3,High-Value Clients,Low Potential,0.2296481626429644
C1748,Individual,Albert,Jones,M,Usa,California,Home,4,Yes,Website,0,4,1112272.46,280.4257829967007,1274.52,3,1,Premium Investors,Low Potential,0.25756781386609107
C1749,Individual,Brandon,Moore,M,Usa,California,Home,3,No,Website,0,3,832665.62,318.08413547696557,862.1066666666666,3,3,High-Value Clients,Low Potential,0.17589131710755285
C1750,Company,Stratos,Co,M,Usa,Colorado,Home,3,No,Website,0,3,1497163.73,319.1962965144884,1150.2,4,1,Premium Investors,High Potential Investor,0.370034641541301
C1751,Individual,Christine,Scott,F,Usa,Ohio,Home,5,No,Website,0,5,873120.47,313.9507915163995,700.7825,4,3,High-Value Clients,Low Potential,0.18770936899892354
C1752,Individual,Jonathan,Cook,M,Usa,California,Investment,1,Yes,Website,1,1,1119600.47,325.0645982282876,1152.5966666666666,3,0,Budget Buyers,Low Potential,0.25972628411602683
C1753,Individual,Arthur,Peterson,M,Usa,Georgia,Investment,3,Yes,Website,1,3,770077.48,271.92747710239416,964.2666666666668,3,0,Budget Buyers,Low Potential,0.15758740722943687
C1754,Individual,Frank,Gray,M,Usa,Virginia,Home,2,Yes,Website,0,2,1361555.24,308.51221790292374,1471.8999999999999,3,1,Premium Investors,Moderate Investor,0.3304103106590947
C1755,Individual,Mark,Griffin,M,Usa,Nevada,Home,1,Yes,Website,0,1,672116.9199999999,291.2794061361219,776.2433333333333,3,3,High-Value Clients,Low Potential,0.12897425949033875
C1756,Individual,Daniel,Cook,M,Usa,Utah,Home,1,No,Website,0,1,1481404.3900000001,316.9999275497431,1146.0149999999999,4,1,Premium Investors,High Potential Investor,0.36542946771078005
C1757,Individual,Brian,Hayes,M,Germany,Bavaria,Home,3,No,Client,0,3,1125366.62,312.9002365862627,1182.08,3,3,High-Value Clients,Low Potential,0.26140611186661794
C1758,Individual,Carl,Pierce,M,Usa,Oregon,Investment,4,Yes,Agency,1,4,1006481.1799999999,322.22479406959104,801.065,4,0,Budget Buyers,Low Potential,0.22667594233045768
C1759,Individual,Jose,Stone,M,Usa,California,Investment,1,No,Website,1,1,1031917.22,305.59196385787004,831.47,4,0,Budget Buyers,Low Potential,0.23410096851798112
C1760,Individual,Mary,Harris,F,Belgium,Brussels,Home,2,No,Website,0,2,1454358.32,283.6825652988262,1265.3825,4,1,Premium Investors,High Potential Investor,0.35751458983819145
C1761,Individual,Nicholas,Thompson,M,Usa,Washington,Home,1,No,Website,0,1,1181772.43,302.57946679209863,972.335,4,3,High-Value Clients,Low Potential,0.2778820562036392
C1762,Individual,Larry,Harris,M,Usa,Virginia,Home,1,No,Website,0,1,1023352.22,317.2323805797633,1090.9466666666667,3,3,High-Value Clients,Low Potential,0.2316028227596008
C1763,Individual,Kimberly,Young,F,Usa,New York,Home,3,No,Website,0,3,1135260.9300000002,314.5846667672337,1210.3333333333333,3,3,High-Value Clients,Low Potential,0.26429753325675903
C1764,Individual,Kelly,Baker,F,Usa,Nevada,Home,2,No,Agency,0,2,1668335.18,304.35156626894207,1338.8999999999999,4,1,Premium Investors,High Potential Investor,0.4200390639625016
C1765,Individual,Pamela,Reyes,F,Usa,Colorado,Home,1,Yes,Client,0,1,1734167.51,272.3827064407109,1577.2325,4,1,Premium Investors,High Potential Investor,0.4392604740827517
C1766,Individual,Sharon,Bennett,F,Usa,California,Home,4,No,Website,0,4,1371247.08,314.1224940840367,1071.3925,4,1,Premium Investors,Moderate Investor,0.33324430162126856
C1767,Individual,Joe,Sanders,M,Usa,Colorado,Home,3,No,Website,0,3,1358436.11,335.0712007636028,1350.1766666666665,3,1,Premium Investors,Moderate Investor,0.32950935801088965
C1768,Individual,Cynthia,Hughes,F,Russia,Saint Petersburg,Home,4,No,Website,0,4,985105.21,293.20516626979685,834.6575,4,3,High-Value Clients,Low Potential,0.22041924266854168
C1769,Company,Forsyte,Co,M,Usa,Oregon,Home,1,Yes,Client,0,1,985909.0,302.27654056799446,1101.55,3,3,High-Value Clients,Low Potential,0.22065742049808218
C1770,Individual,Betty,Parker,F,Usa,Washington,Home,1,Yes,Agency,0,1,1334771.42,298.87729104255703,1469.18,3,1,Premium Investors,Moderate Investor,0.3225812784552319
C1771,Company,Atlas,Co,M,Usa,Georgia,Home,3,Yes,Client,0,3,1280895.97,295.46912109968395,1435.6633333333332,3,1,Premium Investors,Moderate Investor,0.30683946188056876
C1772,Company,Forsyte,Co,F,Canada,Alberta,Investment,5,Yes,Agency,1,5,1105281.92,278.38573973790676,1015.8675,4,0,Budget Buyers,Low Potential,0.255524924351155
C1773,Individual,Kenneth,Williams,M,Usa,Nevada,Investment,3,Yes,Agency,1,3,1284141.19,325.8423022286609,984.6475,4,0,Budget Buyers,Moderate Investor,0.3077997237725475
C1774,Individual,Frank,James,M,Usa,Oregon,Home,4,No,Agency,0,4,1169335.49,291.8123075460439,1008.6625,4,3,High-Value Clients,Low Potential,0.2742442306265434
C1775,Individual,Betty,Howard,F,Usa,California,Home,3,No,Agency,0,3,1414776.99,325.9516616098468,1102.9724999999999,4,1,Premium Investors,Moderate Investor,0.3459668000554003
C1776,Individual,Martha,Mitchell,F,France,Occitanie,Home,1,No,Website,0,1,1071718.4,298.9628579482607,1196.1733333333334,3,3,High-Value Clients,Low Potential,0.2457265821301865
C1777,Individual,Jason,Long,M,Usa,California,Investment,5,No,Client,1,5,784629.95,290.7881392369621,900.46,3,0,Budget Buyers,Low Potential,0.16184646821958765
C1778,Individual,Jeffrey,Cox,M,Usa,Georgia,Investment,4,Yes,Website,1,4,1216664.8199999998,297.1536000293384,1339.73,3,0,Budget Buyers,Moderate Investor,0.2880741595964284
C1779,Individual,Sharon,Thomas,F,Usa,California,Home,5,No,Client,0,5,1563236.5499999998,302.2992150315001,1287.1,4,1,Premium Investors,High Potential Investor,0.3893321855294268
C1780,Individual,Richard,Patterson,M,Usa,Utah,Investment,1,No,Website,1,1,1735557.1500000001,324.7138363032643,1341.715,4,0,Budget Buyers,High Potential Investor,0.43968696054246237
C1781,Individual,Betty,Thomas,F,Usa,California,Home,4,No,Website,0,4,1383316.42,300.51273846670455,1164.0149999999999,4,1,Premium Investors,Moderate Investor,0.3367652314730925
C1782,Individual,Ann,King,F,Uk,England,Investment,1,No,Website,1,1,897646.55,284.9976118493869,783.64,4,0,Budget Buyers,Low Potential,0.19486383522712097
C1783,Individual,Jacob,Garcia,M,Usa,California,Home,3,No,Website,0,3,1136482.92,330.2320419811449,883.805,4,3,High-Value Clients,Low Potential,0.26466084549182456
C1784,Individual,Albert,Moore,M,Australia,Western Australia,Home,3,No,Client,0,3,1352274.53,306.34558660520224,1106.8725,4,1,Premium Investors,Moderate Investor,0.327698168282829
C1785,Individual,Lauren,Allen,F,Usa,Colorado,Home,1,Yes,Website,0,1,1006568.23,291.7071689510819,1156.5633333333333,3,3,High-Value Clients,Low Potential,0.22668919485922934
C1786,Individual,Adam,White,M,Usa,California,Home,1,No,Website,0,1,1247095.22,277.7613651797197,1102.2725,4,3,High-Value Clients,Moderate Investor,0.2969573824678775
C1787,Individual,Stephen,Flores,M,Usa,Georgia,Investment,5,No,Agency,1,5,1289585.42,314.4113206013629,1029.38,4,0,Budget Buyers,Moderate Investor,0.3093858810353492
C1788,Individual,Zachary,James,M,Usa,California,Home,3,No,Website,0,3,1116876.81,322.3499808871125,1155.6966666666667,3,3,High-Value Clients,Low Potential,0.25892937273241184
C1789,Individual,Edward,Brooks,M,Usa,Colorado,Home,5,Yes,Agency,0,5,1359605.1,297.83922033386045,1526.9566666666667,3,1,Premium Investors,Moderate Investor,0.3298363914686389
C1790,Individual,Jacob,Hansen,M,Usa,Nevada,Investment,5,No,Client,1,5,1335521.08,287.0574200531774,1159.9675,4,0,Budget Buyers,Moderate Investor,0.3227959901283602
C1791,Individual,Gerald,Scott,M,Usa,California,Home,5,No,Agency,0,5,894512.8,285.4724789523243,1050.08,3,3,High-Value Clients,Low Potential,0.19394815783725028
C1792,Individual,Terry,Pierce,M,Usa,California,Home,3,No,Agency,0,3,1948563.24,290.7922848843788,1676.3825,4,1,Premium Investors,High Potential Investor,0.5019064469485267
C1793,Individual,Richard,James,M,Usa,Utah,Investment,1,No,Website,1,1,1317525.03,302.79931340675995,1102.08,4,0,Budget Buyers,Moderate Investor,0.31754431714225073
C1794,Individual,Douglas,Chavez,M,Usa,Colorado,Home,3,No,Website,0,3,1378476.06,302.2283992400325,1137.5875,4,1,Premium Investors,Moderate Investor,0.33535171890293924
C1795,Individual,William,Brown,M,Usa,California,Home,5,Yes,Website,0,5,1058019.94,325.4415127559826,827.2,4,3,High-Value Clients,Low Potential,0.24173488928793546
C1796,Individual,Betty,Hughes,F,Usa,California,Investment,5,Yes,Client,1,5,1158919.94,299.6012291668504,1286.4833333333333,3,0,Budget Buyers,Low Potential,0.2712041144409278
C1797,Individual,Katherine,Howard,F,Usa,Oregon,Home,3,Yes,Website,0,3,910545.9199999999,292.68380905244476,1033.6200000000001,3,3,High-Value Clients,Low Potential,0.19863527403004527
C1798,Individual,Bryan,Peterson,M,Usa,Arizona,Investment,1,Yes,Website,1,1,1601121.79,314.52479270080266,1263.96,4,0,Budget Buyers,High Potential Investor,0.4004057641097257
C1799,Individual,Cheryl,Freeman,F,Usa,Colorado,Home,5,No,Agency,0,5,1022792.49,314.88430441239717,823.6625,4,3,High-Value Clients,Low Potential,0.2314385696531725
